order_line_id,order_id,product_id,quantity,unit_price,discount_rate,source_row
L002369,O00971,P021,4,249.00,0.05,2370
L002370,O00972,P021,2,249.00,0.10,2371
L002371,O00972,P009,1,93.00,0.05,2372
L002372,O00972,P021,4,249.00,0.20,2373
L002373,O00972,P015,3,254.00,0.10,2374
L002374,O00973,P001,4,122.00,0.05,2375
L002375,O00973,P009,2,93.00,0.10,2376
L002376,O00973,P014,3,294.00,0.20,2377
L002377,O00973,P007,5,35.00,0.00,2378
L002378,O00974,P001,4,122.00,0.00,2379
L002379,O00974,P010,2,211.00,0.20,2380
L002380,O00974,P021,5,249.00,0.10,2381
L002381,O00975,P015,2,254.00,0.05,2382
L002382,O00975,P019,1,78.00,0.05,2383
L002383,O00975,P006,3,196.00,0.00,2384
L002384,O00975,P021,4,249.00,0.20,2385
L002385,O00976,P020,3,189.00,0.20,2386
L002386,O00977,P014,3,294.00,0.10,2387
L002387,O00977,P020,5,189.00,0.20,2388
L002388,O00977,P024,2,81.00,0.1,2389
L002389,O00978,P018,1,269.00,0.05,2390
L002390,O00979,P024,4,81.00,0.20,2391
L002391,O00979,P016,4,231.00,0.10,2392
L002392,O00979,P010,3,211.00,0.00,2393
L002393,O00980,P007,2,35.00,0.10,2394
L002394,O00980,P010,1,211.00,0.20,2395
L002395,O00980,P007,3,35.00,0.00,2396
L002396,O00981,P020,4,189.00,0.20,2397
L002397,O00981,P021,2,249.00,0.10,2398
L002398,O00982,P019,2,78.00,0.05,2399
L002399,O00982,P019,3,78.00,0.20,2400
L002400,O00983,P020,1,189.00,0.05,2401
L002401,O00983,P017,2,300.00,0.00,2402
L002402,O00983,P017,4,300.00,0.10,2403
L002403,O00983,P005,1,65.00,0.10,2404
L002404,O00984,P002,4,284.00,0.05,2405
L002405,O00984,P017,3,300.00,0.05,2406
L002406,O00984,P012,5,134.00,0.05,2407
L002407,O00985,P013,5,271.00,0.00,2408
L002408,O00985,P010,4,211.00,0.20,2409
L002409,O00986,P002,4,284.00,0.10,2410
L002410,O00987,P016,3,231.00,0.05,2411
L002411,O00988,P022,1,134.00,0.00,2412
L002412,O00988,P022,2,134.00,0.10,2413
L002413,O00989,P003,5,199.00,0.05,2414
L002414,O00989,P023,3,68.00,0.00,2415
L002415,O00989,P017,2,300.00,0.00,2416
L002416,O00989,P023,5,68.00,0.10,2417
L002417,O00990,P013,5,271.00,0.10,2418
L002418,O00990,P014,5,294.00,0.10,2419
L002419,O00990,P007,4,35.00,0,2420
L002420,O00991,P010,3,211.00,0.00,2421
L002421,O00991,P012,4,134.00,0.20,2422
L002422,O00992,P011,2,80.00,0.20,2423
L002423,O00992,P013,1,271.00,0.00,2424
L002424,O00992,P002,1,284.00,0.05,2425
L002425,O00993,P001,2,122.00,0.20,2426
L002426,O00993,P007,1,35.00,0.10,2427
L002427,O00994,P020,3,189.00,0.00,2428
L002428,O00995,P006,2,196.00,0.10,2429
L002429,O00995,P014,2,294.00,0.05,2430
L002430,O00996,P007,1,35.00,0.00,2431
L002431,O00997,P016,2,231.00,0.20,2432
L002432,O00998,P010,2,211.00,0.20,2433
L002433,O00999,P011,3,80.00,0.00,2434
L002434,O01000,P023,3,68.00,0.05,2435
L002435,O01000,P009,3,93.00,0.10,2436
L002436,O01001,P023,1,68.00,0.20,2437
L002437,O01001,P005,1,65.00,0.10,2438
L002438,O01001,P016,3,231.00,0.10,2439
L002439,O01002,P019,5,78.00,0.20,2440
L002440,O01002,P005,4,65.00,0.05,2441
L002441,O01002,P010,2,211.00,0.05,2442
L002442,O01003,P021,5,249.00,0.10,2443
L002443,O01004,P023,2,68.00,0.05,2444
L002444,O01004,P006,2,196.00,0.05,2445
L002445,O01004,P005,4,65.00,0.10,2446
L002446,O01005,P008,5,188.00,0.00,2447
L002447,O01006,P017,2,300.00,0.00,2448
L002448,O01006,P016,3,231.00,0.20,2449
L002449,O01007,P020,3,189.00,0.10,2450
L002450,O01007,P007,1,35.00,0,2451
L002451,O01008,P011,4,80.00,0.05,2452
L002452,O01009,P008,1,188.00,0.00,2453
L002453,O01009,P013,2,271.00,0.10,2454
L002454,O01009,P009,5,93.00,0.00,2455
L002455,O01009,P003,5,199.00,0.00,2456
L002456,O01010,P005,3,65.00,0.00,2457
L002457,O01010,P017,3,300.00,0.05,2458
L002458,O01010,P022,5,134.00,0.20,2459
L002459,O01011,P024,4,81.00,0.10,2460
L002460,O01011,P015,1,254.00,0.10,2461
L002461,O01012,P011,4,80.00,0.00,2462
L002462,O01013,P008,5,188.00,0.20,2463
L002463,O01013,P016,2,231.00,0.05,2464
L002464,O01014,P020,5,189.00,0.00,2465
L002465,O01014,P002,3,284.00,0.00,2466
L002466,O01015,P016,2,231.00,0.10,2467
L002467,O01015,P006,2,196.00,0.05,2468
L002468,O01015,P012,2,134.00,0.00,2469
L002469,O01016,P017,5,300.00,0.10,2470
L002470,O01016,P014,1,294.00,0.05,2471
L002471,O01016,P023,1,68.00,0.20,2472
L002472,O01016,P010,4,211.00,0.10,2473
L002473,O01017,P014,5,294.00,0.20,2474
L002474,O01017,P004,2,123.00,0.10,2475
L002475,O01017,P019,2,78.00,0.10,2476
L002476,O01018,P020,5,189.00,0.05,2477
L002477,O01018,P021,4,249.00,0.20,2478
L002478,O01019,P022,5,134.00,0.00,2479
L002479,O01019,P016,4,231.00,0.00,2480
L002480,O01020,P012,3,134.00,0.00,2481
L002481,O01020,P020,4,189.00,0,2482
L002482,O01020,P022,1,134.00,0.20,2483
L002483,O01020,P015,4,254.00,0.20,2484
L002484,O01021,P014,2,294.00,0.05,2485
L002485,O01021,P010,4,211.00,0.20,2486
L002486,O01021,P006,4,196.00,0.20,2487
L002487,O01022,P019,3,78.00,0.20,2488
L002488,O01022,P004,5,123.00,0.10,2489
L002489,O01022,P005,5,65.00,0.00,2490
L002490,O01023,P010,2,211.00,0.00,2491
L002491,O01024,P023,5,68.00,0.20,2492
L002492,O01024,P023,2,68.00,0.20,2493
L002493,O01024,P023,1,68.00,0.05,2494
L002494,O01025,P018,2,269.00,0.00,2495
L002495,O01026,P003,3,199.00,0.20,2496
L002496,O01026,P002,2,284.00,0.20,2497
L002497,O01026,P013,3,271.00,0.10,2498
L002498,O01026,P002,5,284.00,0.00,2499
L002499,O01027,P015,5,254.00,0.05,2500
L002500,O01027,P004,3,123.00,0.20,2501
L002501,O01027,P003,4,199.00,0.00,2502
L002502,O01027,P011,3,80.00,0.20,2503
L002503,O01028,P005,1,65.00,0.20,2504
L002504,O01028,P013,3,271.00,0.00,2505
L002505,O01029,P018,4,269.00,0.20,2506
L002506,O01030,P017,3,300.00,0.05,2507
L002507,O01030,P005,5,65.00,0.00,2508
L002508,O01030,P024,1,81.00,0.20,2509
L002509,O01030,P010,4,211.00,0.20,2510
L002510,O01031,P012,1,134.00,0.20,2511
L002511,O01031,P024,4,81.00,0.10,2512
L002512,O01031,P008,2,188.00,0.1,2513
L002513,O01032,P015,1,254.00,0.10,2514
L002514,O01032,P015,5,254.00,0.10,2515
L002515,O01032,P003,4,199.00,0.10,2516
L002516,O01033,P023,5,68.00,0.10,2517
L002517,O01033,P024,3,81.00,0.20,2518
L002518,O01034,P013,2,271.00,0.05,2519
L002519,O01035,P017,4,300.00,0.20,2520
L002520,O01036,P022,5,134.00,0.10,2521
L002521,O01036,P011,5,80.00,0.10,2522
L002522,O01036,P001,5,122.00,0.05,2523
L002523,O01036,P001,4,122.00,0.05,2524
L002524,O01037,P019,4,78.00,0.10,2525
L002525,O01037,P006,4,196.00,0.20,2526
L002526,O01037,P011,4,80.00,0.20,2527
L002527,O01038,P002,5,284.00,0.20,2528
L002528,O01039,P016,3,231.00,0.00,2529
L002529,O01039,P007,1,35.00,0.05,2530
L002530,O01039,P005,5,65.00,0.10,2531
L002531,O01039,P001,5,122.00,0.00,2532
L002532,O01040,P006,4,196.00,0.05,2533
L002533,O01041,P015,1,254.00,0.00,2534
L002534,O01042,P024,1,81.00,0.20,2535
L002535,O01042,P005,3,65.00,0.00,2536
L002536,O01042,P004,1,123.00,0.05,2537
L002537,O01043,P021,3,249.00,0.00,2538
L002538,O01043,P014,2,294.00,0.20,2539
L002539,O01044,P019,2,78.00,0.20,2540
L002540,O01044,P001,5,122.00,0.20,2541
L002541,O01045,P009,3,93.00,0.10,2542
L002542,O01045,P003,1,199.00,0.05,2543
L002543,O01046,P001,2,122.00,0.05,2544
L002544,O01046,P022,1,134.00,0.00,2545
L002545,O01046,P018,5,269.00,0.20,2546
L002546,O01047,P008,2,188.00,0.00,2547
L002547,O01047,P007,2,35.00,0.00,2548
L002548,O01048,P005,1,65.00,0.10,2549
L002549,O01048,P013,5,271.00,0.20,2550
L002550,O01048,P022,5,134.00,0.20,2551
L002551,O01049,P020,2,189.00,0.20,2552
L002552,O01050,P010,3,211.00,0.10,2553
L002553,O01050,P004,1,123.00,0.05,2554
L002554,O01050,P006,1,196.00,0.10,2555
L002555,O01051,P009,1,93.00,0.20,2556
L002556,O01051,P007,4,35.00,0.05,2557
L002557,O01051,P021,4,249.00,0.00,2558
L002558,O01052,P013,4,271.00,0.05,2559
L002559,O01052,P006,4,196.00,0.00,2560
L002560,O01052,P008,3,188.00,0.05,2561
L002561,O01052,P004,2,123.00,0.10,2562
L002562,O01053,P021,5,249.00,0.05,2563
L002563,O01053,P017,1,300.00,0.20,2564
L002564,O01054,P015,2,254.00,0.20,2565
L002565,O01054,P015,3,254.00,0.20,2566
L002566,O01054,P019,5,78.00,0.20,2567
L002567,O01055,P013,5,271.00,0.05,2568
L002568,O01055,P019,5,78.00,0.10,2569
L002569,O01055,P020,1,189.00,0.05,2570
L002570,O01055,P024,3,81.00,0.10,2571
L002571,O01056,P012,4,134.00,0.00,2572
L002572,O01056,P008,5,188.00,0.00,2573
L002573,O01056,P012,1,134.00,0.05,2574
L002574,O01056,P001,3,122.00,0.1,2575
L002575,O01057,P008,5,188.00,0.00,2576
L002576,O01057,P018,1,269.00,0.00,2577
L002577,O01058,P013,3,271.00,0.10,2578
L002578,O01058,P002,5,284.00,0.00,2579
L002579,O01058,P005,3,65.00,0.00,2580
L002580,O01059,P018,1,269.00,0.05,2581
L002581,O01060,P013,4,271.00,0.20,2582
L002582,O01061,P013,5,271.00,0.10,2583
L002583,O01061,P004,5,123.00,0.20,2584
L002584,O01061,P014,3,294.00,0.20,2585
L002585,O01062,P013,4,271.00,0.05,2586
L002586,O01062,P024,1,81.00,0.20,2587
L002587,O01062,P005,5,65.00,0.05,2588
L002588,O01063,P013,1,271.00,0.10,2589
L002589,O01063,P007,1,35.00,0.20,2590
L002590,O01063,P012,1,134.00,0.00,2591
L002591,O01063,P010,4,211.00,0.10,2592
L002592,O01064,P010,1,211.00,0.00,2593
L002593,O01064,P022,1,134.00,0.00,2594
L002594,O01064,P002,2,284.00,0.00,2595
L002595,O01065,P012,3,134.00,0.05,2596
L002596,O01065,P005,2,65.00,0.05,2597
L002597,O01065,P013,3,271.00,0.20,2598
L002598,O01065,P017,4,300.00,0.05,2599
L002599,O01066,P008,4,188.00,0.20,2600
L002600,O01066,P013,1,271.00,0.05,2601
L002601,O01067,P023,4,68.00,0.00,2602
L002602,O01067,P017,4,300.00,0.10,2603
L002603,O01067,P011,3,80.00,0.10,2604
L002604,O01067,P018,3,269.00,0.20,2605
L002605,O01068,P011,4,80.00,0.1,2606
L002606,O01069,P024,3,81.00,0.10,2607
L002607,O01069,P010,2,211.00,0.05,2608
L002608,O01069,P016,4,231.00,0.05,2609
L002609,O01069,P019,3,78.00,0.00,2610
L002610,O01070,P022,3,134.00,0.20,2611
L002611,O01070,P019,4,78.00,0.00,2612
L002612,O01070,P001,5,122.00,0.05,2613
L002613,O01071,P021,4,249.00,0.00,2614
L002614,O01072,P001,1,122.00,0.20,2615
L002615,O01072,P014,4,294.00,0.05,2616
L002616,O01073,P011,5,80.00,0.10,2617
L002617,O01073,P009,5,93.00,0.00,2618
L002618,O01073,P008,2,188.00,0.00,2619
L002619,O01074,P022,4,134.00,0.20,2620
L002620,O01074,P024,2,81.00,0.20,2621
L002621,O01075,P014,3,294.00,0.20,2622
L002622,O01075,P015,2,254.00,0.00,2623
L002623,O01075,P015,2,254.00,0.10,2624
L002624,O01075,P024,1,81.00,0.10,2625
L002625,O01076,P006,4,196.00,0.05,2626
L002626,O01077,P016,4,231.00,0.10,2627
L002627,O01077,P004,5,123.00,0.05,2628
L002628,O01078,P004,2,123.00,0.20,2629
L002629,O01078,P021,5,249.00,0.10,2630
L002630,O01078,P001,3,122.00,0.05,2631
L002631,O01078,P003,5,199.00,0.05,2632
L002632,O01079,P009,3,93.00,0.20,2633
L002633,O01079,P024,1,81.00,0.10,2634
L002634,O01080,P014,3,294.00,0.20,2635
L002635,O01080,P005,1,65.00,0.10,2636
L002636,O01081,P005,2,65.00,0.1,2637
L002637,O01081,P024,1,81.00,0.10,2638
L002638,O01081,P017,2,300.00,0.20,2639
L002639,O01082,P001,1,122.00,0.20,2640
L002640,O01082,P004,1,123.00,0.05,2641
L002641,O01082,P002,1,284.00,0.20,2642
L002642,O01083,P023,4,68.00,0.05,2643
L002643,O01083,P003,1,199.00,0.20,2644
L002644,O01084,P008,3,188.00,0.05,2645
L002645,O01085,P006,2,196.00,0.00,2646
L002646,O01085,P014,3,294.00,0.10,2647
L002647,O01085,P003,2,199.00,0.20,2648
L002648,O01085,P021,5,249.00,0.20,2649
L002649,O01086,P022,5,134.00,0.05,2650
L002650,O01086,P011,2,80.00,0.20,2651
L002651,O01086,P024,2,81.00,0.10,2652
L002652,O01087,P015,2,254.00,0.05,2653
L002653,O01087,P013,5,271.00,0.10,2654
L002654,O01087,P007,2,35.00,0.20,2655
L002655,O01088,P023,1,68.00,0.10,2656
L002656,O01088,P013,5,271.00,0.20,2657
L002657,O01088,P013,4,271.00,0.05,2658
L002658,O01088,P008,1,188.00,0.20,2659
L002659,O01089,P020,5,189.00,0.05,2660
L002660,O01090,P015,4,254.00,0.10,2661
L002661,O01090,P005,1,65.00,0.20,2662
L002662,O01091,P004,3,123.00,0.20,2663
L002663,O01092,P023,4,68.00,0.10,2664
L002664,O01092,P018,3,269.00,0.20,2665
L002665,O01092,P018,4,269.00,0.00,2666
L002666,O01092,P024,2,81.00,0.00,2667
L002667,O01093,P001,3,122.00,0.2,2668
L002668,O01093,P008,4,188.00,0.20,2669
L002669,O01093,P003,3,199.00,0.05,2670
L002670,O01094,P010,3,211.00,0.20,2671
L002671,O01094,P014,2,294.00,0.05,2672
L002672,O01094,P004,1,123.00,0.10,2673
L002673,O01094,P014,5,294.00,0.10,2674
L002674,O01095,P002,4,284.00,0.20,2675
L002675,O01095,P023,2,68.00,0.10,2676
L002676,O01095,P011,1,80.00,0.05,2677
L002677,O01096,P001,3,122.00,0.00,2678
L002678,O01096,P018,3,269.00,0.05,2679
L002679,O01096,P002,3,284.00,0.20,2680
L002680,O01097,P017,1,300.00,0.10,2681
L002681,O01097,P022,4,134.00,0.05,2682
L002682,O01097,P007,5,35.00,0.05,2683
L002683,O01098,P021,1,249.00,0.10,2684
L002684,O01098,P001,5,122.00,0.10,2685
L002685,O01098,P003,2,199.00,0.20,2686
L002686,O01098,P013,1,271.00,0.10,2687
L002687,O01099,P016,4,231.00,0.05,2688
L002688,O01100,P001,1,122.00,0.20,2689
L002689,O01101,P003,1,199.00,0.10,2690
L002690,O01101,P021,1,249.00,0.10,2691
L002691,O01101,P018,3,269.00,0.00,2692
L002692,O01102,P009,3,93.00,0.20,2693
L002693,O01102,P008,1,188.00,0.10,2694
L002694,O01102,P021,3,249.00,0.05,2695
L002695,O01103,P004,1,123.00,0.10,2696
L002696,O01104,P008,3,188.00,0.05,2697
L002697,O01104,P024,4,81.00,0.10,2698
L002698,O01104,P001,1,122.00,0.2,2699
L002699,O01104,P007,3,35.00,0.20,2700
L002700,O01105,P015,5,254.00,0.00,2701
L002701,O01106,P012,1,134.00,0.10,2702
L002702,O01106,P004,5,123.00,0.00,2703
L002703,O01106,P007,5,35.00,0.05,2704
L002704,O01106,P004,1,123.00,0.05,2705
L002705,O01107,P009,3,93.00,0.20,2706
L002706,O01107,P024,2,81.00,0.00,2707
L002707,O01107,P009,3,93.00,0.00,2708
L002708,O01107,P002,5,284.00,0.00,2709
L002709,O01108,P015,5,254.00,0.20,2710
L002710,O01109,P023,2,68.00,0.20,2711
L002711,O01109,P017,5,300.00,0.00,2712
L002712,O01109,P006,4,196.00,0.10,2713
L002713,O01109,P018,5,269.00,0.00,2714
L002714,O01110,P005,3,65.00,0.20,2715
L002715,O01111,P004,5,123.00,0.20,2716
L002716,O01111,P014,4,294.00,0.05,2717
L002717,O01111,P022,3,134.00,0.05,2718
L002718,O01112,P010,5,211.00,0.05,2719
L002719,O01113,P023,1,68.00,0.10,2720
L002720,O01113,P015,3,254.00,0.20,2721
L002721,O01113,P020,3,189.00,0.00,2722
L002722,O01114,P013,5,271.00,0.05,2723
L002723,O01114,P022,5,134.00,0.10,2724
L002724,O01114,P006,1,196.00,0.05,2725
L002725,O01114,P005,3,65.00,0.00,2726
L002726,O01115,P020,1,189.00,0.20,2727
L002727,O01115,P004,4,123.00,0.20,2728
L002728,O01116,P019,5,78.00,0.10,2729
L002729,O01117,P020,1,189.00,0.2,2730
L002730,O01117,P020,1,189.00,0.10,2731
L002731,O01117,P022,5,134.00,0.20,2732
L002732,O01118,P003,3,199.00,0.10,2733
L002733,O01118,P012,5,134.00,0.00,2734
L002734,O01119,P017,2,300.00,0.05,2735
L002735,O01119,P013,3,271.00,0.05,2736
L002736,O01119,P012,5,134.00,0.20,2737
L002737,O01120,P013,5,271.00,0.20,2738
L002738,O01120,P013,4,271.00,0.20,2739
L002739,O01121,P016,4,231.00,0.05,2740
L002740,O01121,P019,1,78.00,0.05,2741
L002741,O01121,P020,3,189.00,0.10,2742
L002742,O01122,P014,4,294.00,0.05,2743
L002743,O01122,P022,5,134.00,0.00,2744
L002744,O01122,P023,2,68.00,0.05,2745
L002745,O01123,P015,4,254.00,0.05,2746
L002746,O01123,P011,1,80.00,0.05,2747
L002747,O01124,P021,3,249.00,0.20,2748
L002748,O01124,P017,4,300.00,0.00,2749
L002749,O01124,P015,1,254.00,0.10,2750
L002750,O01125,P005,2,65.00,0.20,2751
L002751,O01125,P007,4,35.00,0.05,2752
L002752,O01126,P024,4,81.00,0.20,2753
L002753,O01127,P003,5,199.00,0.10,2754
L002754,O01127,P002,1,284.00,0.05,2755
L002755,O01127,P001,4,122.00,0.20,2756
L002756,O01127,P008,3,188.00,0.20,2757
L002757,O01128,P016,5,231.00,0.10,2758
L002758,O01129,P013,5,271.00,0.00,2759
L002759,O01129,P016,5,231.00,0.00,2760
L002760,O01129,P007,2,35.00,0.05,2761
L002761,O01129,P011,3,80.00,0.00,2762
L002762,O01130,P021,4,249.00,0.10,2763
L002763,O01131,P013,4,271.00,0.20,2764
L002764,O01131,P019,1,78.00,0.00,2765
L002765,O01131,P024,5,81.00,0.00,2766
L002766,O01132,P021,2,249.00,0.05,2767
L002767,O01133,P022,1,134.00,0.20,2768
L002768,O01133,P024,3,81.00,0.05,2769
L002769,O01134,P017,3,300.00,0.20,2770
L002770,O01134,P005,4,65.00,0.05,2771
L002771,O01134,P023,3,68.00,0.20,2772
L002772,O01134,P013,5,271.00,0.05,2773
L002773,O01135,P020,2,189.00,0.20,2774
L002774,O01135,P007,1,35.00,0.10,2775
L002775,O01135,P015,5,254.00,0.05,2776
L002776,O01136,P017,4,300.00,0.05,2777
L002777,O01136,P021,2,249.00,0.10,2778
L002778,O01136,P002,4,284.00,0.05,2779
L002779,O01136,P009,1,93.00,0.05,2780
L002780,O01137,P002,3,284.00,0.20,2781
L002781,O01137,P001,5,122.00,0.00,2782
L002782,O01137,P012,3,134.00,0.20,2783
L002783,O01138,P023,4,68.00,0.05,2784
L002784,O01138,P016,5,231.00,0.10,2785
L002785,O01138,P021,4,249.00,0.20,2786
L002786,O01138,P006,3,196.00,0.05,2787
L002787,O01139,P011,3,80.00,0.05,2788
L002788,O01140,P010,2,211.00,0.00,2789
L002789,O01140,P011,4,80.00,0.20,2790
L002790,O01140,P004,3,123.00,0.20,2791
L002791,O01141,P002,3,284.00,0.2,2792
L002792,O01141,P006,2,196.00,0.10,2793
L002793,O01142,P004,3,123.00,0.05,2794
L002794,O01142,P017,4,300.00,0.20,2795
L002795,O01142,P021,3,249.00,0.20,2796
L002796,O01142,P018,2,269.00,0.20,2797
L002797,O01143,P021,4,249.00,0.00,2798
L002798,O01143,P014,2,294.00,0.10,2799
L002799,O01143,P001,4,122.00,0.05,2800
L002800,O01143,P010,5,211.00,0.10,2801
L002801,O01144,P024,5,81.00,0.10,2802
L002802,O01144,P014,3,294.00,0.00,2803
L002803,O01145,P008,1,188.00,0.20,2804
L002804,O01145,P004,4,123.00,0.00,2805
L002805,O01145,P003,5,199.00,0.10,2806
L002806,O01145,P005,1,65.00,0.10,2807
L002807,O01146,P015,2,254.00,0.00,2808
L002808,O01146,P022,2,134.00,0.10,2809
L002809,O01146,P007,3,35.00,0.05,2810
L002810,O01147,P005,2,65.00,0.20,2811
L002811,O01147,P001,5,122.00,0.20,2812
L002812,O01148,P010,1,211.00,0.20,2813
L002813,O01149,P024,4,81.00,0.20,2814
L002814,O01149,P006,1,196.00,0.10,2815
L002815,O01149,P001,4,122.00,0.05,2816
L002816,O01149,P011,1,80.00,0.05,2817
L002817,O01150,P011,1,80.00,0.00,2818
L002818,O01150,P016,2,231.00,0.05,2819
L002819,O01151,P018,2,269.00,0.00,2820
L002820,O01151,P024,1,81.00,0.00,2821
L002821,O01151,P014,2,294.00,0.05,2822
L002822,O01151,P018,4,269.00,0.2,2823
L002823,O01152,P013,1,271.00,0.00,2824
L002824,O01152,P003,4,199.00,0.00,2825
L002825,O01153,P011,5,80.00,0.10,2826
L002826,O01153,P009,5,93.00,0.20,2827
L002827,O01154,P007,5,35.00,0.10,2828
L002828,O01154,P017,5,300.00,0.00,2829
L002829,O01155,P022,3,134.00,0.00,2830
L002830,O01155,P016,3,231.00,0.00,2831
L002831,O01155,P002,4,284.00,0.05,2832
L002832,O01156,P011,3,80.00,0.10,2833
L002833,O01156,P016,3,231.00,0.05,2834
L002834,O01157,P022,5,134.00,0.20,2835
L002835,O01157,P010,1,211.00,0.10,2836
L002836,O01158,P014,1,294.00,0.20,2837
L002837,O01159,P006,4,196.00,0.00,2838
L002838,O01159,P023,4,68.00,0.20,2839
L002839,O01159,P015,2,254.00,0.10,2840
L002840,O01159,P008,2,188.00,0.00,2841
L002841,O01160,P004,1,123.00,0.10,2842
L002842,O01160,P007,5,35.00,0.05,2843
L002843,O01160,P018,1,269.00,0.10,2844
L002844,O01160,P022,2,134.00,0.20,2845
L002845,O01161,P005,4,65.00,0.20,2846
L002846,O01161,P010,2,211.00,0.10,2847
L002847,O01161,P024,5,81.00,0.00,2848
L002848,O01162,P004,1,123.00,0.00,2849
L002849,O01162,P024,5,81.00,0.10,2850
L002850,O01162,P018,3,269.00,0.20,2851
L002851,O01163,P003,5,199.00,0.10,2852
L002852,O01163,P003,3,199.00,0.00,2853
L002853,O01164,P023,3,68.00,0.2,2854
L002854,O01164,P016,4,231.00,0.00,2855
L002855,O01165,P013,3,271.00,0.05,2856
L002856,O01165,P020,3,189.00,0.10,2857
L002857,O01165,P021,2,249.00,0.20,2858
L002858,O01165,P002,4,284.00,0.00,2859
L002859,O01166,P013,1,271.00,0.10,2860
L002860,O01167,P009,5,93.00,0.00,2861
L002861,O01167,P008,3,188.00,0.00,2862
L002862,O01168,P010,2,211.00,0.05,2863
L002863,O01168,P012,4,134.00,0.10,2864
L002864,O01169,P021,2,249.00,0.00,2865
L002865,O01169,P018,3,269.00,0.10,2866
L002866,O01169,P006,2,196.00,0.20,2867
L002867,O01169,P019,3,78.00,0.05,2868
L002868,O01170,P013,1,271.00,0.10,2869
L002869,O01170,P013,4,271.00,0.00,2870
L002870,O01171,P015,4,254.00,0.10,2871
L002871,O01171,P021,5,249.00,0.00,2872
L002872,O01171,P007,3,35.00,0.10,2873
L002873,O01171,P009,2,93.00,0.00,2874
L002874,O01172,P017,3,300.00,0.20,2875
L002875,O01172,P006,2,196.00,0.20,2876
L002876,O01172,P020,4,189.00,0.20,2877
L002877,O01173,P002,5,284.00,0.20,2878
L002878,O01173,P014,3,294.00,0.20,2879
L002879,O01174,P014,2,294.00,0.10,2880
L002880,O01175,P001,3,122.00,0.00,2881
L002881,O01175,P021,4,249.00,0.00,2882
L002882,O01176,P004,3,123.00,0.00,2883
L002883,O01176,P010,4,211.00,0.20,2884
L002884,O01176,P001,2,122.00,0,2885
L002885,O01177,P021,1,249.00,0.20,2886
L002886,O01177,P013,4,271.00,0.05,2887
L002887,O01178,P022,1,134.00,0.20,2888
L002888,O01178,P002,1,284.00,0.00,2889
L002889,O01178,P024,1,81.00,0.10,2890
L002890,O01179,P018,3,269.00,0.00,2891
L002891,O01179,P022,1,134.00,0.05,2892
L002892,O01179,P003,3,199.00,0.20,2893
L002893,O01179,P003,1,199.00,0.10,2894
L002894,O01180,P001,4,122.00,0.05,2895
L002895,O01181,P006,5,196.00,0.05,2896
L002896,O01181,P017,3,300.00,0.00,2897
L002897,O01182,P011,5,80.00,0.10,2898
L002898,O01182,P020,2,189.00,0.10,2899
L002899,O01183,P019,4,78.00,0.10,2900
L002900,O01183,P009,5,93.00,0.20,2901
L002901,O01183,P021,1,249.00,0.05,2902
L002902,O01183,P004,4,123.00,0.00,2903
L002903,O01184,P015,4,254.00,0.00,2904
L002904,O01184,P011,5,80.00,0.05,2905
L002905,O01184,P011,4,80.00,0.00,2906
L002906,O01184,P011,3,80.00,0.20,2907
L002907,O01185,P011,5,80.00,0.00,2908
L002908,O01185,P001,1,122.00,0.00,2909
L002909,O01185,P015,3,254.00,0.10,2910
L002910,O01186,P020,2,189.00,0.05,2911
L002911,O01186,P013,4,271.00,0.10,2912
L002912,O01186,P021,3,249.00,0.00,2913
L002913,O01186,P009,5,93.00,0.10,2914
L002914,O01187,P017,5,300.00,0.05,2915
L002915,O01188,P015,4,254.00,0,2916
L002916,O01188,P006,5,196.00,0.20,2917
L002917,O01188,P016,2,231.00,0.20,2918
L002918,O01189,P015,5,254.00,0.10,2919
L002919,O01190,P006,2,196.00,0.05,2920
L002920,O01191,P002,5,284.00,0.05,2921
L002921,O01191,P016,1,231.00,0.05,2922
L002922,O01191,P001,1,122.00,0.20,2923
L002923,O01192,P022,4,134.00,0.05,2924
L002924,O01192,P004,4,123.00,0.20,2925
L002925,O01193,P021,2,249.00,0.10,2926
L002926,O01194,P009,2,93.00,0.05,2927
L002927,O01195,P020,2,189.00,0.20,2928
L002928,O01195,P017,2,300.00,0.10,2929
L002929,O01196,P014,4,294.00,0.05,2930
L002930,O01196,P022,1,134.00,0.05,2931
L002931,O01197,P013,3,271.00,0.10,2932
L002932,O01197,P007,2,35.00,0.10,2933
L002933,O01198,P020,2,189.00,0.00,2934
L002934,O01198,P022,4,134.00,0.10,2935
L002935,O01198,P017,3,300.00,0.20,2936
L002936,O01199,P002,1,284.00,0.10,2937
L002937,O01200,P003,4,199.00,0.10,2938
L002938,O01200,P022,2,134.00,0.20,2939
L002939,O01201,P017,1,300.00,0.00,2940
L002940,O01201,P014,3,294.00,0.20,2941
L002941,O01201,P016,3,231.00,0.00,2942
L002942,O01202,P004,5,123.00,0.05,2943
L002943,O01202,P003,2,199.00,0.20,2944
L002944,O01203,P014,2,294.00,0.05,2945
L002945,O01203,P014,5,294.00,0.00,2946
L002946,O01204,P018,1,269.00,0.2,2947
L002947,O01205,P002,3,284.00,0.05,2948
L002948,O01205,P021,3,249.00,0.10,2949
L002949,O01205,P010,4,211.00,0.10,2950
L002950,O01206,P024,4,81.00,0.10,2951
