order_id,customer_id,order_date,order_month,channel,region,segment,gross_sales,discounts,sales_before_returns,refunds,net_sales,sold_units,returned_units,completed_orders,purchasing_customers,aov,unit_return_rate,net_sales_share
O00181,C0146,2025-01-23,2025-01,Online,South,Consumer,2385.00,357.9000,2027.1000,0.0000,2027.1000,11,0,1,1,2027.1000,0,0.001080834890167105786388294586
O00183,C0203,2025-02-21,2025-02,Store,South,Business,1065.00,75.4500,989.5500,0.0000,989.5500,7,0,1,1,989.5500,0,0.0005276208206624535202607354881
O00185,C0055,2025-07-13,2025-07,Online,East,Consumer,3767.00,472.9000,3294.1000,0.0000,3294.1000,15,0,1,1,3294.1000,0,0.001756390021064310182497992796
O00186,C0157,2025-04-30,2025-04,Store,West,Business,1624.00,80.2000,1543.8000,0.0000,1543.8000,13,0,1,1,1543.8000,0,0.0008231428658872171639417143616
O00187,C0108,2025-01-23,2025-01,Store,East,Business,480.00,38.2500,441.7500,0.0000,441.7500,7,0,1,1,441.7500,0,0.0002355378682508603330556110372
O00188,C0287,2025-12-18,2025-12,Online,South,Consumer,1989.00,140.1000,1848.9000,0.0000,1848.9000,7,0,1,1,1848.9000,0,0.0009858199538404429423577119337
O00189,C0294,2025-01-20,2025-01,Store,South,Consumer,1064.00,6.8000,1057.2000,340.0000,717.2000,10,5,1,1,717.2000,0.5,0.0003824057931171862611601227751
O00190,C0016,2025-06-17,2025-06,Online,East,Consumer,311.00,31.1000,279.9000,0.0000,279.9000,2,0,1,1,279.9000,0,0.0001492406323110714368359151767
O00191,C0129,2025-01-20,2025-01,Store,North,Business,2646.00,206.8500,2439.1500,0.0000,2439.1500,12,0,1,1,2439.1500,0,0.001300536935696855645438808515
O00192,C0013,2025-03-16,2025-03,Online,West,Business,422.00,21.1000,400.9000,0.0000,400.9000,2,0,1,1,400.9000,0,0.0002137569471007807753751996940
O00193,C0181,2025-11-25,2025-11,Online,West,Business,610.00,61.0000,549.0000,549.0000,0.0000,5,5,1,1,0.0000,1,0
O00194,C0011,2025-08-11,2025-08,Online,North,Business,1158.00,93.0000,1065.0000,0.0000,1065.0000,8,0,1,1,1065.0000,0,0.0005678502086862846739201488503
O00195,C0030,2025-12-11,2025-12,Store,South,Business,1259.00,164.5500,1094.4500,0.0000,1094.4500,7,0,1,1,1094.4500,0,0.0005835527332363420294571895861
O00196,C0074,2025-05-07,2025-05,Online,South,Business,572.00,13.3500,558.6500,0.0000,558.6500,4,0,1,1,558.6500,0,0.0002978680930352985287187710378
O00197,C0186,2025-01-14,2025-01,Store,North,Consumer,1306.00,45.7000,1260.3000,0.0000,1260.3000,8,0,1,1,1260.3000,0,0.0006719827399129808211657874142
O00198,C0165,2025-08-05,2025-08,Store,West,Consumer,568.00,0.0000,568.0000,0.0000,568.0000,2,0,1,1,568.0000,0,0.0003028534446326851594240793868
O00199,C0222,2025-09-29,2025-09,Store,East,Consumer,2984.00,277.0000,2707.0000,0.0000,2707.0000,11,0,1,1,2707.0000,0,0.001443352596163166772114406514
O00200,C0001,2025-04-01,2025-04,Online,East,Business,1754.00,33.5000,1720.5000,0.0000,1720.5000,9,0,1,1,1720.5000,0,0.0009173580131875612971639587765
O00201,C0278,2025-09-05,2025-09,Store,North,Consumer,2499.00,131.4000,2367.6000,145.8000,2221.8000,16,2,1,1,2221.8000,0.125,0.001184647505783274449310597855
O00202,C0039,2025-09-03,2025-09,Online,North,Business,243.00,24.3000,218.7000,0.0000,218.7000,3,0,1,1,218.7000,0,0.0001166092400372680358557150738
O00203,C0194,2025-10-31,2025-10,Store,North,Consumer,808.00,129.6000,678.4000,0.0000,678.4000,8,0,1,1,678.4000,0,0.0003617179169697422749177736902
O00204,C0147,2025-11-27,2025-11,Store,East,Business,996.00,0.0000,996.0000,0.0000,996.0000,4,0,1,1,996.0000,0,0.0005310599134756239767365899107
O00205,C0283,2025-04-14,2025-04,Store,East,Business,1712.00,260.0000,1452.0000,0.0000,1452.0000,11,0,1,1,1452.0000,0,0.0007741957774765120624714142072
O00206,C0215,2025-01-09,2025-01,Store,North,Consumer,1130.00,85.9000,1044.1000,264.6000,779.5000,4,1,1,1,779.5000,0.25,0.0004156236973436233833997709191
O00208,C0028,2025-04-20,2025-04,Store,West,Consumer,813.00,40.6500,772.3500,0.0000,772.3500,3,0,1,1,772.3500,0,0.0004118113696515041952133586522
O00209,C0230,2025-04-14,2025-04,Online,East,Consumer,1165.00,77.3000,1087.7000,110.7000,977.0000,10,1,1,1,977.0000,0.1,0.0005209292524755869731643055650
O00210,C0233,2025-07-26,2025-07,Online,South,Business,756.00,75.6000,680.4000,0.0000,680.4000,4,0,1,1,680.4000,0,0.0003627843023381672226622246740
O00211,C0056,2025-07-20,2025-07,Store,North,Consumer,1040.00,64.6000,975.4000,0.0000,975.4000,5,0,1,1,975.4000,0,0.0005200761441808470149687447780
O00212,C0136,2025-12-05,2025-12,Online,West,Consumer,410.00,0.0000,410.0000,0.0000,410.0000,3,0,1,1,410.0000,0,0.0002186090005271142876124516701
O00213,C0121,2025-02-02,2025-02,Online,West,Business,1274.00,127.4000,1146.6000,487.8000,658.8000,9,2,1,1,658.8000,0.2222222222222222222222222222,0.0003512673403591777870221540494
O00214,C0202,2025-11-30,2025-11,Online,South,Business,1184.00,68.0000,1116.0000,0.0000,1116.0000,9,0,1,1,1116.0000,0,0.0005950430355811208414036489361
O00215,C0190,2025-10-29,2025-10,Online,North,Business,588.00,85.6000,502.4000,0.0000,502.4000,6,0,1,1,502.4000,0,0.0002678760045483468734060871196
O00216,C0290,2025-11-08,2025-11,Online,South,Business,645.00,46.0500,598.9500,0.0000,598.9500,9,0,1,1,598.9500,0,0.0003193557582090612257694583605
O00217,C0239,2025-09-18,2025-09,Store,South,Consumer,330.00,39.2000,290.8000,134.0000,156.8000,2,1,1,1,156.8000,0.5,0.00008360461288451590316495712651
O00218,C0222,2025-02-27,2025-02,Online,East,Consumer,2603.00,288.8000,2314.2000,0.0000,2314.2000,11,0,1,1,2314.2000,0,0.001233914509804507035104233305
O00219,C0009,2025-11-26,2025-11,Store,South,Business,1912.00,142.0000,1770.0000,0.0000,1770.0000,9,0,1,1,1770.0000,0,0.0009437510510560787538391206245
O00220,C0034,2025-07-31,2025-07,Store,East,Consumer,1000.00,73.1000,926.9000,0.0000,926.9000,4,0,1,1,926.9000,0,0.0004942162989965420321658084219
O00221,C0123,2025-12-13,2025-12,Online,East,Consumer,1438.00,94.6000,1343.4000,107.2000,1236.2000,8,1,1,1,1236.2000,0.125,0.0006591327962234602008451530599
O00222,C0289,2025-04-18,2025-04,Store,West,Business,2208.00,311.6000,1896.4000,0.0000,1896.4000,12,0,1,1,1896.4000,0,0.001011146606340535451288422798
O00223,C0217,2025-12-19,2025-12,Store,South,Business,405.00,0.0000,405.0000,0.0000,405.0000,5,0,1,1,405.0000,0,0.0002159430371060519182513242107
O00224,C0289,2025-04-17,2025-04,Online,West,Business,613.00,29.2500,583.7500,0.0000,583.7500,8,0,1,1,583.7500,0,0.0003112512294090316229116308839
O00225,C0173,2025-03-27,2025-03,Online,West,Consumer,3569.00,281.9000,3287.1000,0.0000,3287.1000,16,0,1,1,3287.1000,0,0.001752657672274822865392414353
O00226,C0042,2025-03-20,2025-03,Store,South,Consumer,1140.00,86.2500,1053.7500,156.0000,897.7500,8,3,1,1,897.7500,0.375,0.0004786737322517484187904353337
O00227,C0240,2025-02-19,2025-02,Online,West,Business,140.00,14.0000,126.0000,0.0000,126.0000,4,0,1,1,126.0000,0,0.00006718227821077170790041197666
O00228,C0222,2025-05-03,2025-05,Store,East,Consumer,2224.00,226.6000,1997.4000,0.0000,1997.4000,12,0,1,1,1997.4000,0,0.001064999067445995312383197478
O00230,C0042,2025-03-04,2025-03,Online,South,Consumer,1578.00,80.4000,1497.6000,0.0000,1497.6000,7,0,1,1,1497.6000,0,0.0007985093638766008710448966369
O00231,C0116,2025-10-30,2025-10,Online,West,Business,1628.00,15.5000,1612.5000,0.0000,1612.5000,9,0,1,1,1612.5000,0,0.0008597732032926141189636056537
O00232,C0209,2025-09-03,2025-09,Store,West,Business,1438.00,78.4000,1359.6000,254.0000,1105.6000,6,1,1,1,1105.6000,0.1666666666666666666666666667,0.0005894978316653111131325038206
O00233,C0200,2025-05-17,2025-05,Online,West,Consumer,1074.00,214.8000,859.2000,249.6000,609.6000,7,4,1,1,609.6000,0.5714285714285714285714285714,0.0003250342602959240725086598490
O00234,C0038,2025-07-04,2025-07,Online,South,Consumer,2427.00,370.8000,2056.2000,0.0000,2056.2000,15,0,1,1,2056.2000,0,0.001096350797277688776070056400
O00235,C0142,2025-03-29,2025-03,Store,West,Business,160.00,32.0000,128.0000,64.0000,64.0000,2,1,1,1,64.0000,0.5,0.00003412433178959832782243148021
O00236,C0289,2025-10-14,2025-10,Online,West,Business,1420.00,0.0000,1420.0000,0.0000,1420.0000,5,0,1,1,1420.0000,0,0.0007571336115817128985601984671
O00237,C0264,2025-09-26,2025-09,Store,South,Business,1000.00,118.3000,881.7000,0.0000,881.7000,9,0,1,1,881.7000,0,0.0004701159896701382131412161891
O00238,C0063,2025-04-16,2025-04,Store,West,Consumer,1907.00,111.6000,1795.4000,0.0000,1795.4000,9,0,1,1,1795.4000,0,0.0009572941452350755901936481182
O00239,C0223,2025-08-24,2025-08,Online,East,Consumer,693.00,138.6000,554.4000,0.0000,554.4000,3,0,1,1,554.4000,0,0.0002956020241273955147618126973
O00240,C0085,2025-03-02,2025-03,Online,South,Consumer,105.00,21.0000,84.0000,0.0000,84.0000,3,0,1,1,84.0000,0,0.00004478818547384780526694131777
O00241,C0276,2025-06-24,2025-06,Online,South,Business,1136.00,19.5000,1116.5000,95.5000,1021.0000,7,2,1,1,1021.0000,0.2857142857142857142857142857,0.0005443897305809358235422272077
O00242,C0251,2025-07-26,2025-07,Store,North,Consumer,618.00,50.4000,567.6000,0.0000,567.6000,6,0,1,1,567.6000,0,0.0003026401675590001698751891901
O00243,C0213,2025-03-01,2025-03,Store,East,Business,140.00,17.5000,122.5000,0.0000,122.5000,4,0,1,1,122.5000,0,0.00006531610381602804934762275509
O00244,C0053,2025-05-17,2025-05,Online,West,Business,2461.00,259.7500,2201.2500,0.0000,2201.2500,15,0,1,1,2201.2500,0,0.001173690396122708111236363997
O00245,C0210,2025-11-16,2025-11,Online,North,Consumer,369.00,73.8000,295.2000,0.0000,295.2000,3,0,1,1,295.2000,0,0.0001573984803795222870809652025
O00247,C0246,2025-04-03,2025-04,Online,South,Consumer,610.00,30.5000,579.5000,0.0000,579.5000,5,0,1,1,579.5000,0,0.0003089851605011286089546725434
O00248,C0251,2025-09-03,2025-09,Online,North,Consumer,1237.00,56.0000,1181.0000,0.0000,1181.0000,6,0,1,1,1181.0000,0,0.0006297005600549316430983059082
O00249,C0158,2025-03-16,2025-03,Store,East,Consumer,1311.00,43.0000,1268.0000,0.0000,1268.0000,8,0,1,1,1268.0000,0,0.0006760883235814168699819237016
O00250,C0021,2025-12-31,2025-12,Online,West,Business,1420.00,142.0000,1278.0000,0.0000,1278.0000,5,0,1,1,1278.0000,0,0.0006814202504235416087041786204
O00251,C0172,2025-01-14,2025-01,Store,North,Consumer,1775.00,299.5000,1475.5000,0.0000,1475.5000,15,0,1,1,1475.5000,0,0.0007867258055555051984687132664
O00252,C0222,2025-12-21,2025-12,Online,East,Consumer,324.00,16.2000,307.8000,0.0000,307.8000,4,0,1,1,307.8000,0,0.0001641167082005994578710064001
O00253,C0167,2025-05-17,2025-05,Online,West,Consumer,1512.00,81.2000,1430.8000,0.0000,1430.8000,11,0,1,1,1430.8000,0,0.0007628920925712076163802337794
O00254,C0267,2025-10-11,2025-10,Online,West,Business,246.00,0.0000,246.0000,0.0000,246.0000,2,0,1,1,246.0000,0,0.0001311654003162685725674710020
O00255,C0015,2025-02-24,2025-02,Store,West,Consumer,1590.00,54.6000,1535.4000,249.0000,1286.4000,9,1,1,1,1286.4000,0.1111111111111111111111111111,0.0006858990689709263892308727522
O00256,C0109,2025-03-11,2025-03,Store,West,Business,1399.00,218.3000,1180.7000,0.0000,1180.7000,9,0,1,1,1180.7000,0,0.0006295406022496679009366382606
O00257,C0172,2025-08-13,2025-08,Store,North,Consumer,162.00,8.1000,153.9000,0.0000,153.9000,2,0,1,1,153.9000,0,0.00008205835410029972893550320006
O00258,C0152,2025-12-09,2025-12,Online,West,Business,564.00,28.2000,535.8000,0.0000,535.8000,3,0,1,1,535.8000,0,0.0002856846402010435007384185484
O00260,C0090,2025-10-26,2025-10,Online,West,Business,80.00,0.0000,80.0000,0.0000,80.0000,1,0,1,1,80.0000,0,0.00004265541473699790977803935026
O00262,C0075,2025-10-10,2025-10,Online,South,Business,3386.00,356.5000,3029.5000,0.0000,3029.5000,16,0,1,1,3029.5000,0,0.001615307236821689595907127645
O00263,C0151,2025-05-28,2025-05,Store,South,Business,1489.00,6.7000,1482.3000,0.0000,1482.3000,6,0,1,1,1482.3000,0,0.0007903515158081500207998466111
O00264,C0274,2025-06-25,2025-06,Online,North,Business,390.00,78.0000,312.0000,0.0000,312.0000,5,0,1,1,312.0000,0,0.0001663561174742918481343534660
O00265,C0039,2025-01-24,2025-01,Store,North,Business,1351.00,182.0000,1169.0000,823.6000,345.4000,7,5,1,1,345.4000,0.7142857142857142857142857143,0.0001841647531269884754666848947
O00266,C0049,2025-05-26,2025-05,Online,North,Consumer,243.00,12.1500,230.8500,0.0000,230.8500,3,0,1,1,230.8500,0,0.0001230875311504495934032548001
O00267,C0212,2025-08-18,2025-08,Online,East,Consumer,1330.00,129.5000,1200.5000,0.0000,1200.5000,12,0,1,1,1200.5000,0,0.0006400978173970748836067029998
O00268,C0021,2025-02-19,2025-02,Online,West,Business,1150.00,141.8000,1008.2000,214.4000,793.8000,5,2,1,1,793.8000,0.4,0.0004232483527278617597725954530
O00269,C0119,2025-07-25,2025-07,Online,North,Business,1671.00,90.2000,1580.8000,392.0000,1188.8000,8,2,1,1,1188.8000,0.25,0.0006338594629917889393016647449
O00270,C0106,2025-11-12,2025-11,Online,East,Business,1521.00,73.2000,1447.8000,0.0000,1447.8000,8,0,1,1,1447.8000,0,0.0007719563682028196722080671413
O00272,C0148,2025-11-13,2025-11,Store,East,Consumer,536.00,50.8000,485.2000,0.0000,485.2000,4,0,1,1,485.2000,0,0.0002587050903798923228038086593
O00273,C0066,2025-01-03,2025-01,Store,North,Business,3800.00,283.4000,3516.6000,0.0000,3516.6000,17,0,1,1,3516.6000,0,0.001875025393301585619068164739
O00274,C0170,2025-12-02,2025-12,Online,East,Business,2878.00,456.2000,2421.8000,0.0000,2421.8000,16,0,1,1,2421.8000,0,0.001291286042625769223755696231
O00275,C0235,2025-03-30,2025-03,Store,North,Business,1945.00,133.4500,1811.5500,0.0000,1811.5500,9,0,1,1,1811.5500,0,0.0009659052070851070432300898120
O00276,C0052,2025-01-03,2025-01,Online,North,Consumer,1136.00,113.6000,1022.4000,0.0000,1022.4000,4,0,1,1,1022.4000,0,0.0005451362003388332869633428963
O00278,C0166,2025-11-01,2025-11,Online,North,Business,366.00,36.6000,329.4000,0.0000,329.4000,3,0,1,1,329.4000,0,0.0001756336701795888935110770247
O00279,C0286,2025-11-25,2025-11,Online,West,Business,972.00,0.0000,972.0000,0.0000,972.0000,6,0,1,1,972.0000,0,0.0005182632890545246038031781057
O00280,C0138,2025-08-08,2025-08,Store,South,Business,588.00,117.6000,470.4000,156.8000,313.6000,3,1,1,1,313.6000,0.3333333333333333333333333333,0.0001672092257690318063299142530
O00281,C0228,2025-09-27,2025-09,Store,East,Business,1564.00,24.4000,1539.6000,0.0000,1539.6000,8,0,1,1,1539.6000,0,0.0008209034566135247736783672958
O00282,C0116,2025-06-27,2025-06,Online,West,Business,290.00,44.6000,245.4000,0.0000,245.4000,3,0,1,1,245.4000,0,0.0001308454847057410882441357069
O00283,C0041,2025-12-28,2025-12,Online,West,Business,1811.00,181.1000,1629.9000,0.0000,1629.9000,9,0,1,1,1629.9000,0,0.0008690507559979111643403292124
O00284,C0235,2025-01-23,2025-01,Online,North,Business,1537.00,247.7000,1289.3000,0.0000,1289.3000,8,0,1,1,1289.3000,0,0.0006874453277551425634603266786
O00285,C0295,2025-07-06,2025-07,Store,West,Business,2797.00,274.9500,2522.0500,184.8000,2337.2500,11,1,1,1,2337.2500,0.09090909090909090909090909091,0.001246204601175604557859030892
O00286,C0193,2025-08-09,2025-08,Online,East,Consumer,588.00,58.8000,529.2000,0.0000,529.2000,2,0,1,1,529.2000,0,0.0002821655684852411731817303020
O00287,C0049,2025-11-08,2025-11,Online,North,Consumer,4496.00,616.4500,3879.5500,672.3000,3207.2500,18,3,1,1,3207.2500,0.1666666666666666666666666667,0.001710082236440456826695208827
O00288,C0107,2025-02-01,2025-02,Online,South,Consumer,1798.00,319.8000,1478.2000,0.0000,1478.2000,8,0,1,1,1478.2000,0,0.0007881654258028788779237220944
O00289,C0226,2025-05-10,2025-05,Online,South,Business,78.00,3.9000,74.1000,0.0000,74.1000,1,0,1,1,74.1000,0,0.00003950957790014431393190894818
O00290,C0174,2025-10-24,2025-10,Online,South,Consumer,1635.00,327.0000,1308.0000,0.0000,1308.0000,9,0,1,1,1308.0000,0,0.0006974160309499158248709433767
O00291,C0027,2025-05-26,2025-05,Store,North,Consumer,1671.00,119.8000,1551.2000,0.0000,1551.2000,14,0,1,1,1551.2000,0,0.0008270884917503894705961830015
O00292,C0010,2025-10-08,2025-10,Store,West,Consumer,284.00,28.4000,255.6000,0.0000,255.6000,1,0,1,1,255.6000,0,0.0001362840500847083217408357241
O00293,C0189,2025-09-29,2025-09,Store,North,Consumer,902.00,18.3000,883.7000,0.0000,883.7000,7,0,1,1,883.7000,0,0.0004711823750385631608856671728
O00294,C0177,2025-05-02,2025-05,Online,West,Business,1287.00,207.6000,1079.4000,0.0000,1079.4000,6,0,1,1,1079.4000,0,0.0005755281833389442976801959334
O00295,C0122,2025-11-04,2025-11,Online,North,Business,1334.00,66.7000,1267.3000,0.0000,1267.3000,8,0,1,1,1267.3000,0,0.0006757150887024681382713658573
O00296,C0285,2025-05-17,2025-05,Store,East,Consumer,444.00,40.8000,403.2000,0.0000,403.2000,6,0,1,1,403.2000,0,0.0002149832902744694652813183253
O00297,C0094,2025-12-30,2025-12,Store,West,Consumer,900.00,0.0000,900.0000,0.0000,900.0000,3,0,1,1,900.0000,0,0.0004798734157912264850029426904
O00298,C0256,2025-12-16,2025-12,Online,North,Consumer,2156.00,26.8000,2129.2000,0.0000,2129.2000,13,0,1,1,2129.2000,0,0.001135273863225199368742517307
O00299,C0186,2025-01-03,2025-01,Online,North,Consumer,122.00,0.0000,122.0000,0.0000,122.0000,1,0,1,1,122.0000,0,0.00006504950747392181241151000915
O00300,C0004,2025-08-09,2025-08,Online,North,Consumer,1639.00,186.8500,1452.1500,0.0000,1452.1500,7,0,1,1,1452.1500,0,0.0007742757563791439335522480310
O00301,C0095,2025-05-03,2025-05,Online,East,Consumer,199.00,0.0000,199.0000,0.0000,199.0000,1,0,1,1,199.0000,0,0.0001061053441582823005728728838
O00302,C0259,2025-11-14,2025-11,Online,North,Business,372.00,74.4000,297.6000,0.0000,297.6000,4,0,1,1,297.6000,0,0.0001586781428216322243743063830
O00303,C0105,2025-03-27,2025-03,Online,South,Business,2381.00,182.0500,2198.9500,0.0000,2198.9500,15,0,1,1,2198.9500,0,0.001172464052949019421330245366
O00304,C0231,2025-05-05,2025-05,Online,West,Business,1316.00,19.5000,1296.5000,0.0000,1296.5000,10,0,1,1,1296.5000,0,0.0006912843150814723753403502201
O00305,C0104,2025-01-20,2025-01,Online,North,Business,1295.00,52.7500,1242.2500,0.0000,1242.2500,8,0,1,1,1242.2500,0,0.0006623586119629456677721172858
O00306,C0257,2025-07-28,2025-07,Store,North,Business,1668.00,98.4000,1569.6000,0.0000,1569.6000,8,0,1,1,1569.6000,0,0.0008368992371398989898451320521
O00308,C0259,2025-04-21,2025-04,Online,North,Business,1158.00,166.6000,991.4000,0.0000,991.4000,7,0,1,1,991.4000,0,0.0005286072271282465969243526481
O00309,C0084,2025-11-02,2025-11,Online,West,Business,1255.00,31.6500,1223.3500,0.0000,1223.3500,7,0,1,1,1223.3500,0,0.0006522812702313299115870554893
O00310,C0285,2025-10-31,2025-10,Online,East,Consumer,240.00,48.0000,192.0000,192.0000,0.0000,3,3,1,1,0.0000,1,0
O00311,C0156,2025-05-19,2025-05,Online,South,Consumer,1561.00,83.3000,1477.7000,0.0000,1477.7000,11,0,1,1,1477.7000,0,0.0007878988294607726409876093485
O00312,C0085,2025-09-28,2025-09,Store,South,Consumer,848.00,64.7000,783.3000,0.0000,783.3000,8,0,1,1,783.3000,0,0.0004176498295436307841142277882
O00313,C0135,2025-11-13,2025-11,Online,West,Consumer,93.00,0.0000,93.0000,0.0000,93.0000,1,0,1,1,93.0000,0,0.00004958691963176007011697074468
O00314,C0107,2025-11-14,2025-11,Online,South,Consumer,2033.00,132.9000,1900.1000,64.0000,1836.1000,14,1,1,1,1836.1000,0.07142857142857142857142857143,0.0009789950874825232767932256377
O00315,C0085,2025-08-09,2025-08,Store,South,Consumer,465.00,23.2500,441.7500,0.0000,441.7500,5,0,1,1,441.7500,0,0.0002355378682508603330556110372
O00316,C0215,2025-08-27,2025-08,Online,North,Consumer,1116.00,98.6000,1017.4000,0.0000,1017.4000,8,0,1,1,1017.4000,0,0.0005424702369177709176022154369
O00317,C0244,2025-08-06,2025-08,Online,South,Consumer,861.00,172.2000,688.8000,0.0000,688.8000,7,0,1,1,688.8000,0,0.0003672631208855520031889188057
O00318,C0299,2025-06-10,2025-06,Online,North,Consumer,1015.00,178.4000,836.6000,0.0000,836.6000,10,0,1,1,836.6000,0,0.0004460689996121556415038465053
O00319,C0068,2025-07-21,2025-07,Store,West,Consumer,366.00,0.0000,366.0000,0.0000,366.0000,3,0,1,1,366.0000,0,0.0001951485224217654372345300274
O00320,C0245,2025-04-25,2025-04,Online,North,Consumer,1379.00,31.6000,1347.4000,0.0000,1347.4000,11,0,1,1,1347.4000,0,0.0007184238227078872954366277568
O00321,C0182,2025-12-17,2025-12,Store,West,Business,1822.00,214.7000,1607.3000,814.8000,792.5000,17,9,1,1,792.5000,0.5294117647058823529411764706,0.0004225552022383855437387023135
O00322,C0146,2025-06-26,2025-06,Online,South,Consumer,268.00,26.8000,241.2000,0.0000,241.2000,2,0,1,1,241.2000,0,0.0001286060754320486979807886410
O00323,C0137,2025-01-12,2025-01,Store,South,Consumer,940.00,188.0000,752.0000,0.0000,752.0000,5,0,1,1,752.0000,0,0.0004009608985277803519135698924
