order_line_id,order_id,product_id,quantity,unit_price,discount_rate
L002659,O01089,P020,5,189.00,0.05
L002660,O01090,P015,4,254.00,0.10
L002661,O01090,P005,1,65.00,0.20
L002662,O01091,P004,3,123.00,0.20
L002663,O01092,P023,4,68.00,0.10
L002664,O01092,P018,3,269.00,0.20
L002665,O01092,P018,4,269.00,0.00
L002666,O01092,P024,2,81.00,0.00
L002667,O01093,P001,3,122.00,20%
L002668,O01093,P008,4,188.00,0.20
L002669,O01093,P003,3,$199.00,0.05
L002670,O01094,P010,3,211.00,0.20
L002671,O01094,P014,2,294.00,0.05
L002672,O01094,P004,1,123.00,0.10
L002673,O01094,P014,5,294.00,0.10
L002674,O01095,P002,4,284.00,0.20
L002675,O01095,P023,2,68.00,0.10
L002676,O01095,P011,1,80.00,0.05
L002677,O01096,P001,3,122.00,0.00
L002678,O01096,P018,3,269.00,0.05
L002679,O01096,P002,3,284.00,0.20
L002680,O01097,P017,1,300.00,0.10
L002681,O01097,P022,4,134.00,0.05
L002682,O01097,P007,5,35.00,0.05
L002683,O01098,P021,1,249.00,0.10
L002684,O01098,P001,5,122.00,0.10
L002685,O01098,P003,2,199.00,0.20
L002686,O01098,P013,1,271.00,0.10
L002687,O01099,P016,4,231.00,0.05
L002688,O01100,P001,1,122.00,0.20
L002689,O01101,P003,1,199.00,0.10
L002690,O01101,P021,1,249.00,0.10
L002691,O01101,P018,3,269.00,0.00
L002692,O01102,P009,3,93.00,0.20
L002693,O01102,P008,1,188.00,0.10
L002694,O01102,P021,3,249.00,0.05
L002695,O01103,P004,1,123.00,0.10
L002696,O01104,P008,3,188.00,0.05
L002697,O01104,P024,4,81.00,0.10
L002698,O01104,P001,1,$122.00,20%
L002699,O01104,P007,3,35.00,0.20
L002700,O01105,P015,5,254.00,0.00
L002701,O01106,P012,1,134.00,0.10
L002702,O01106,P004,5,123.00,0.00
L002703,O01106,P007,5,35.00,0.05
L002704,O01106,P004,1,123.00,0.05
L002705,O01107,P009,3,93.00,0.20
L002706,O01107,P024,2,81.00,0.00
L002707,O01107,P009,3,93.00,0.00
L002708,O01107,P002,5,284.00,0.00
L002709,O01108,P015,5,254.00,0.20
L002710,O01109,P023,2,68.00,0.20
L002711,O01109,P017,5,300.00,0.00
L002712,O01109,P006,4,196.00,0.10
L002713,O01109,P018,5,269.00,0.00
L002714,O01110,P005,3,65.00,0.20
L002715,O01111,P004,5,123.00,0.20
L002716,O01111,P014,4,294.00,0.05
L002717,O01111,P022,3,134.00,0.05
L002718,O01112,P010,5,211.00,0.05
L002719,O01113,P023,1,68.00,0.10
L002720,O01113,P015,3,254.00,0.20
L002721,O01113,P020,3,189.00,0.00
L002722,O01114,P013,5,271.00,0.05
L002723,O01114,P022,5,134.00,0.10
L002724,O01114,P006,1,196.00,0.05
L002725,O01114,P005,3,65.00,0.00
L002726,O01115,P020,1,189.00,0.20
L002727,O01115,P004,4,$123.00,0.20
L002728,O01116,P019,5,78.00,0.10
L002729,O01117,P020,1,189.00,20%
L002730,O01117,P020,1,189.00,0.10
L002731,O01117,P022,5,134.00,0.20
L002732,O01118,P003,3,199.00,0.10
L002733,O01118,P012,5,134.00,0.00
L002734,O01119,P017,2,300.00,0.05
L002735,O01119,P013,3,271.00,0.05
L002736,O01119,P012,5,134.00,0.20
L002737,O01120,P013,5,271.00,0.20
L002738,O01120,P013,4,271.00,0.20
L002739,O01121,P016,4,231.00,0.05
L002740,O01121,P019,1,78.00,0.05
L002741,O01121,P020,3,189.00,0.10
L002742,O01122,P014,4,294.00,0.05
L002743,O01122,P022,5,134.00,0.00
L002744,O01122,P023,2,68.00,0.05
L002745,O01123,P015,4,254.00,0.05
L002746,O01123,P011,1,80.00,0.05
L002747,O01124,P021,3,249.00,0.20
L002748,O01124,P017,4,300.00,0.00
L002749,O01124,P015,1,254.00,0.10
L002750,O01125,P005,2,65.00,0.20
L002751,O01125,P007,4,35.00,0.05
L002752,O01126,P024,4,81.00,0.20
L002753,O01127,P003,5,199.00,0.10
L002754,O01127,P002,1,284.00,0.05
L002755,O01127,P001,4,122.00,0.20
L002756,O01127,P008,3,$188.00,0.20
L002757,O01128,P016,5,231.00,0.10
L002758,O01129,P013,5,271.00,0.00
L002759,O01129,P016,5,231.00,0.00
L002760,O01129,P007,2,35.00,5%
L002761,O01129,P011,3,80.00,0.00
L002762,O01130,P021,4,249.00,0.10
L002763,O01131,P013,4,271.00,0.20
L002764,O01131,P019,1,78.00,0.00
L002765,O01131,P024,5,81.00,0.00
L002766,O01132,P021,2,249.00,0.05
L002767,O01133,P022,1,134.00,0.20
L002768,O01133,P024,3,81.00,0.05
L002769,O01134,P017,3,300.00,0.20
L002770,O01134,P005,4,65.00,0.05
L002771,O01134,P023,3,68.00,0.20
L002772,O01134,P013,5,271.00,0.05
L002773,O01135,P020,2,189.00,0.20
L002774,O01135,P007,1,35.00,0.10
L002775,O01135,P015,5,254.00,0.05
L002776,O01136,P017,4,300.00,0.05
L002777,O01136,P021,2,249.00,0.10
L002778,O01136,P002,4,284.00,0.05
L002779,O01136,P009,1,93.00,0.05
L002780,O01137,P002,3,284.00,0.20
L002781,O01137,P001,5,122.00,0.00
L002782,O01137,P012,3,134.00,0.20
L002783,O01138,P023,4,68.00,0.05
L002784,O01138,P016,5,231.00,0.10
L002785,O01138,P021,4,$249.00,0.20
L002786,O01138,P006,3,196.00,0.05
L002787,O01139,P011,3,80.00,0.05
L002788,O01140,P010,2,211.00,0.00
L002789,O01140,P011,4,80.00,0.20
L002790,O01140,P004,3,123.00,0.20
L002791,O01141,P002,3,284.00,20%
L002792,O01141,P006,2,196.00,0.10
L002793,O01142,P004,3,123.00,0.05
L002794,O01142,P017,4,300.00,0.20
L002795,O01142,P021,3,249.00,0.20
L002796,O01142,P018,2,269.00,0.20
L002797,O01143,P021,4,249.00,0.00
L002798,O01143,P014,2,294.00,0.10
L002799,O01143,P001,4,122.00,0.05
L002800,O01143,P010,5,211.00,0.10
L002801,O01144,P024,5,81.00,0.10
L002802,O01144,P014,3,294.00,0.00
L002803,O01145,P008,1,188.00,0.20
L002804,O01145,P004,4,123.00,0.00
L002805,O01145,P003,5,199.00,0.10
L002806,O01145,P005,1,65.00,0.10
L002807,O01146,P015,2,254.00,0.00
L002808,O01146,P022,2,134.00,0.10
L002809,O01146,P007,3,35.00,0.05
L002810,O01147,P005,2,65.00,0.20
L002811,O01147,P001,5,122.00,0.20
L002812,O01148,P010,1,211.00,0.20
L002813,O01149,P024,4,81.00,0.20
L002814,O01149,P006,1,$196.00,0.10
L002815,O01149,P001,4,122.00,0.05
L002816,O01149,P011,1,80.00,0.05
L002817,O01150,P011,1,80.00,0.00
L002818,O01150,P016,2,231.00,0.05
L002819,O01151,P018,2,269.00,0.00
L002820,O01151,P024,1,81.00,0.00
L002821,O01151,P014,2,294.00,0.05
L002822,O01151,P018,4,269.00,20%
L002823,O01152,P013,1,271.00,0.00
L002824,O01152,P003,4,199.00,0.00
L002825,O01153,P011,5,80.00,0.10
L002826,O01153,P009,5,93.00,0.20
L002827,O01154,P007,5,35.00,0.10
L002828,O01154,P017,5,300.00,0.00
L002829,O01155,P022,3,134.00,0.00
L002830,O01155,P016,3,231.00,0.00
L002831,O01155,P002,4,284.00,0.05
L002832,O01156,P011,3,80.00,0.10
L002833,O01156,P016,3,231.00,0.05
L002834,O01157,P022,5,134.00,0.20
L002835,O01157,P010,1,211.00,0.10
L002836,O01158,P014,1,294.00,0.20
L002837,O01159,P006,4,196.00,0.00
L002838,O01159,P023,4,68.00,0.20
L002839,O01159,P015,2,254.00,0.10
L002840,O01159,P008,2,188.00,0.00
L002841,O01160,P004,1,123.00,0.10
L002842,O01160,P007,5,35.00,0.05
L002843,O01160,P018,1,$269.00,0.10
L002844,O01160,P022,2,134.00,0.20
L002845,O01161,P005,4,65.00,0.20
L002846,O01161,P010,2,211.00,0.10
L002847,O01161,P024,5,81.00,0.00
L002848,O01162,P004,1,123.00,0.00
L002849,O01162,P024,5,81.00,0.10
L002850,O01162,P018,3,269.00,0.20
L002851,O01163,P003,5,199.00,0.10
L002852,O01163,P003,3,199.00,0.00
L002853,O01164,P023,3,68.00,20%
L002854,O01164,P016,4,231.00,0.00
L002855,O01165,P013,3,271.00,0.05
L002856,O01165,P020,3,189.00,0.10
L002857,O01165,P021,2,249.00,0.20
L002858,O01165,P002,4,284.00,0.00
L002859,O01166,P013,1,271.00,0.10
L002860,O01167,P009,5,93.00,0.00
L002861,O01167,P008,3,188.00,0.00
L002862,O01168,P010,2,211.00,0.05
L002863,O01168,P012,4,134.00,0.10
L002864,O01169,P021,2,249.00,0.00
L002865,O01169,P018,3,269.00,0.10
L002866,O01169,P006,2,196.00,0.20
L002867,O01169,P019,3,78.00,0.05
L002868,O01170,P013,1,271.00,0.10
L002869,O01170,P013,4,271.00,0.00
L002870,O01171,P015,4,254.00,0.10
L002871,O01171,P021,5,249.00,0.00
L002872,O01171,P007,3,$35.00,0.10
L002873,O01171,P009,2,93.00,0.00
L002874,O01172,P017,3,300.00,0.20
L002875,O01172,P006,2,196.00,0.20
L002876,O01172,P020,4,189.00,0.20
L002877,O01173,P002,5,284.00,0.20
L002878,O01173,P014,3,294.00,0.20
L002879,O01174,P014,2,294.00,0.10
L002880,O01175,P001,3,122.00,0.00
L002881,O01175,P021,4,249.00,0.00
L002882,O01176,P004,3,123.00,0.00
L002883,O01176,P010,4,211.00,0.20
L002884,O01176,P001,2,122.00,0%
L002885,O01177,P021,1,249.00,0.20
L002886,O01177,P013,4,271.00,0.05
L002887,O01178,P022,1,134.00,0.20
L002888,O01178,P002,1,284.00,0.00
L002889,O01178,P024,1,81.00,0.10
L002890,O01179,P018,3,269.00,0.00
L002891,O01179,P022,1,134.00,0.05
L002892,O01179,P003,3,199.00,0.20
L002893,O01179,P003,1,199.00,0.10
L002894,O01180,P001,4,122.00,0.05
L002895,O01181,P006,5,196.00,0.05
L002896,O01181,P017,3,300.00,0.00
L002897,O01182,P011,5,80.00,0.10
L002898,O01182,P020,2,189.00,0.10
L002899,O01183,P019,4,78.00,0.10
L002900,O01183,P009,5,93.00,0.20
L002901,O01183,P021,1,$249.00,0.05
L002902,O01183,P004,4,123.00,0.00
L002903,O01184,P015,4,254.00,0.00
L002904,O01184,P011,5,80.00,0.05
L002905,O01184,P011,4,80.00,0.00
L002906,O01184,P011,3,80.00,0.20
L002907,O01185,P011,5,80.00,0.00
L002908,O01185,P001,1,122.00,0.00
L002909,O01185,P015,3,254.00,0.10
L002910,O01186,P020,2,189.00,0.05
L002911,O01186,P013,4,271.00,0.10
L002912,O01186,P021,3,249.00,0.00
L002913,O01186,P009,5,93.00,0.10
L002914,O01187,P017,5,300.00,0.05
L002915,O01188,P015,4,254.00,0%
L002916,O01188,P006,5,196.00,0.20
L002917,O01188,P016,2,231.00,0.20
L002918,O01189,P015,5,254.00,0.10
L002919,O01190,P006,2,196.00,0.05
L002920,O01191,P002,5,284.00,0.05
L002921,O01191,P016,1,231.00,0.05
L002922,O01191,P001,1,122.00,0.20
L002923,O01192,P022,4,134.00,0.05
L002924,O01192,P004,4,123.00,0.20
L002925,O01193,P021,2,249.00,0.10
L002926,O01194,P009,2,93.00,0.05
L002927,O01195,P020,2,189.00,0.20
L002928,O01195,P017,2,300.00,0.10
L002929,O01196,P014,4,294.00,0.05
L002930,O01196,P022,1,$134.00,0.05
L002931,O01197,P013,3,271.00,0.10
L002932,O01197,P007,2,35.00,0.10
L002933,O01198,P020,2,189.00,0.00
L002934,O01198,P022,4,134.00,0.10
L002935,O01198,P017,3,300.00,0.20
L002936,O01199,P002,1,284.00,0.10
L002937,O01200,P003,4,199.00,0.10
L002938,O01200,P022,2,134.00,0.20
L002939,O01201,P017,1,300.00,0.00
L002940,O01201,P014,3,294.00,0.20
L002941,O01201,P016,3,231.00,0.00
L002942,O01202,P004,5,123.00,0.05
L002943,O01202,P003,2,199.00,0.20
L002944,O01203,P014,2,294.00,0.05
L002945,O01203,P014,5,294.00,0.00
L002946,O01204,P018,1,269.00,20%
L002947,O01205,P002,3,284.00,0.05
L002948,O01205,P021,3,249.00,0.10
L002949,O01205,P010,4,211.00,0.10
L002950,O01206,P024,4,81.00,0.10
L002951,O01206,P010,1,211.00,0.05
L002952,O01207,P014,2,294.00,0.20
L002953,O01208,P002,1,284.00,0.00
L002954,O01208,P023,5,68.00,0.20
L002955,O01208,P016,5,231.00,0.05
L002956,O01208,P015,2,254.00,0.20
L002957,O01209,P010,2,211.00,0.10
L002958,O01210,P024,4,81.00,0.00
L002959,O01210,P019,1,$78.00,0.20
L002960,O01210,P024,2,81.00,0.10
L002961,O01211,P007,4,35.00,0.05
L002962,O01211,P006,1,196.00,0.00
L002963,O01211,P020,5,189.00,0.00
L002964,O01211,P016,1,231.00,0.05
L002965,O01212,P005,1,65.00,0.20
L002966,O01212,P010,1,211.00,0.10
L002967,O01212,P020,4,189.00,0.20
L002968,O01213,P004,3,123.00,0.10
L002969,O01214,P012,4,134.00,0.05
L002970,O01214,P001,2,122.00,0.10
L002971,O01214,P019,4,78.00,0.05
L002972,O01215,P022,4,134.00,0.20
L002973,O01215,P012,1,134.00,0.05
L002974,O01215,P005,1,65.00,0.05
L002975,O01216,P006,5,196.00,0.05
L002976,O01216,P024,2,81.00,0.10
L002977,O01216,P015,1,254.00,20%
L002978,O01217,P021,4,249.00,0.00
L002979,O01217,P019,2,78.00,0.00
L002980,O01217,P022,4,134.00,0.00
L002981,O01217,P023,3,68.00,0.05
L002982,O01218,P013,4,271.00,0.00
L002983,O01218,P024,5,81.00,0.00
L002984,O01218,P018,5,269.00,0.05
L002985,O01219,P018,1,269.00,0.00
L002986,O01220,P018,4,269.00,0.20
L002987,O01220,P023,3,68.00,0.20
L002988,O01220,P019,4,$78.00,0.05
L002989,O01220,P002,3,284.00,0.00
L002990,O01221,P008,4,188.00,0.10
L002991,O01221,P016,2,231.00,0.00
L002992,O01222,P011,1,80.00,0.10
L002993,O01222,P015,4,254.00,0.10
L002994,O01223,P002,4,284.00,0.05
L002995,O01223,P006,3,196.00,0.10
L002996,O01224,P014,4,294.00,0.05
L002997,O01224,P020,5,189.00,0.10
L002998,O01224,P013,3,271.00,0.00
L002999,O01224,P009,1,93.00,0.10
L003000,O01225,P014,2,294.00,0.00
L003001,O01225,P003,3,199.00,0.10
L003002,O01225,P002,1,284.00,0.00
L003003,O01226,P003,1,199.00,0.00
L003004,O01226,P014,2,294.00,0.20
L003005,O01226,P018,1,269.00,0.10
L003006,O01226,P022,5,134.00,0.00
L003007,O01227,P023,4,68.00,0.00
L003008,O01227,P018,1,269.00,5%
L003009,O01227,P005,2,65.00,0.05
L003010,O01227,P001,2,122.00,0.00
L003011,O01228,P006,4,196.00,0.10
L003012,O01228,P020,2,189.00,0.10
L003013,O01228,P022,4,134.00,0.20
L003014,O01229,P017,2,300.00,0.00
L003015,O01229,P002,4,284.00,0.05
L003016,O01229,P022,2,134.00,0.05
L003017,O01229,P015,4,$254.00,0.10
L003018,O01230,P004,5,123.00,0.05
L003019,O01230,P017,2,300.00,0.10
L003020,O01231,P003,4,199.00,0.10
L003021,O01231,P015,5,254.00,0.00
L003022,O01231,P004,4,123.00,0.10
L003023,O01231,P008,3,188.00,0.20
L003024,O01232,P013,1,271.00,0.05
L003025,O01233,P015,2,254.00,0.20
L003026,O01233,P014,1,294.00,0.20
L003027,O01233,P016,4,231.00,0.00
L003028,O01234,P015,2,254.00,0.05
L003029,O01234,P014,3,294.00,0.00
L003030,O01234,P018,2,269.00,0.20
L003031,O01234,P001,1,122.00,0.05
L003032,O01235,P020,5,189.00,0.20
L003033,O01235,P015,4,254.00,0.10
L003034,O01236,P004,2,123.00,0.05
L003035,O01236,P021,2,249.00,0.05
L003036,O01236,P012,1,134.00,0.20
L003037,O01236,P016,2,231.00,0.05
L003038,O01237,P007,2,35.00,0.00
L003039,O01237,P008,3,188.00,0%
L003040,O01238,P023,5,68.00,0.20
L003041,O01238,P017,3,300.00,0.00
L003042,O01239,P006,4,196.00,0.10
L003043,O01239,P023,1,68.00,0.05
L003044,O01239,P002,1,284.00,0.10
L003045,O01239,P018,4,269.00,0.05
L003046,O01240,P008,5,$188.00,0.10
L003047,O01240,P024,4,81.00,0.20
L003048,O01240,P001,4,122.00,0.10
L003049,O01241,P004,5,123.00,0.00
L003050,O01242,P022,2,134.00,0.20
L003051,O01242,P016,2,231.00,0.10
L003052,O01242,P017,4,300.00,0.10
L003053,O01243,P021,3,249.00,0.05
L003054,O01243,P014,1,294.00,0.05
L003055,O01243,P008,2,188.00,0.05
L003056,O01243,P016,2,231.00,0.10
L003057,O01244,P015,3,254.00,0.00
L003058,O01244,P019,4,78.00,0.10
L003059,O01245,P013,3,271.00,0.05
L003060,O01245,P023,5,68.00,0.05
L003061,O01245,P003,3,199.00,0.00
L003062,O01246,P009,1,93.00,0.10
L003063,O01247,P016,1,231.00,0.10
L003064,O01248,P014,5,294.00,0.10
L003065,O01248,P018,2,269.00,0.00
L003066,O01248,P007,1,35.00,0.00
L003067,O01249,P011,4,80.00,0.05
L003068,O01249,P008,3,188.00,0.05
L003069,O01249,P003,2,199.00,0.05
L003070,O01250,P012,4,134.00,20%
L003071,O01250,P020,4,189.00,0.10
L003072,O01250,P010,3,211.00,0.00
L003073,O01251,P014,1,294.00,0.05
L003074,O01252,P005,1,65.00,0.05
L003075,O01252,P019,1,$78.00,0.05
L003076,O01253,P013,2,271.00,0.00
L003077,O01254,P010,1,211.00,0.20
L003078,O01254,P019,2,78.00,0.20
L003079,O01254,P001,5,122.00,0.05
L003080,O01254,P021,1,249.00,0.00
L003081,O01255,P001,1,122.00,0.10
L003082,O01255,P011,5,80.00,0.05
L003083,O01255,P012,4,134.00,0.05
L003084,O01256,P016,4,231.00,0.05
L003085,O01256,P017,2,300.00,0.10
L003086,O01256,P005,2,65.00,0.20
L003087,O01256,P018,5,269.00,0.10
L003088,O01257,P023,3,68.00,0.00
L003089,O01257,P006,4,196.00,0.20
L003090,O01257,P008,1,188.00,0.20
L003091,O01257,P013,5,271.00,0.05
L003092,O01258,P009,3,93.00,0.00
L003093,O01258,P011,3,80.00,0.05
L003094,O01258,P010,4,211.00,0.05
L003095,O01259,P013,1,271.00,0.10
L003096,O01259,P021,1,249.00,0.20
L003097,O01259,P021,1,249.00,0.05
L003098,O01260,P013,4,271.00,0.10
L003099,O01261,P018,1,269.00,0.00
L003100,O01261,P009,4,93.00,0.00
L003101,O01262,P013,3,271.00,20%
L003102,O01262,P023,3,68.00,0.05
L003103,O01263,P014,5,294.00,0.05
L003104,O01263,P012,2,$134.00,0.00
L003105,O01263,P016,1,231.00,0.05
L003106,O01263,P013,3,271.00,0.20
L003107,O01264,P002,3,284.00,0.05
L003108,O01264,P017,1,300.00,0.20
L003109,O01264,P010,1,211.00,0.10
L003110,O01265,P005,1,65.00,0.00
L003111,O01265,P005,5,65.00,0.05
L003112,O01266,P012,5,134.00,0.20
L003113,O01266,P017,2,300.00,0.10
L003114,O01267,P012,1,134.00,0.10
L003115,O01267,P022,4,134.00,0.05
L003116,O01267,P020,1,189.00,0.20
L003117,O01268,P012,1,134.00,0.00
L003118,O01268,P024,1,81.00,0.05
L003119,O01268,P016,5,231.00,0.00
L003120,O01269,P020,2,189.00,0.10
L003121,O01269,P022,1,134.00,0.20
L003122,O01270,P023,3,68.00,0.20
L003123,O01270,P011,3,80.00,0.10
L003124,O01270,P003,2,199.00,0.05
L003125,O01270,P012,5,134.00,0.10
L003126,O01271,P024,4,81.00,0.00
L003127,O01272,P010,2,211.00,0.20
L003128,O01272,P006,5,196.00,0.20
L003129,O01272,P011,4,80.00,0.00
L003130,O01273,P003,3,199.00,0.10
L003131,O01274,P016,3,231.00,0.10
L003132,O01274,P021,4,249.00,0%
L003133,O01275,P023,5,$68.00,0.05
L003134,O01275,P011,2,80.00,0.00
L003135,O01276,P007,5,35.00,0.10
L003136,O01276,P007,4,35.00,0.20
L003137,O01276,P004,1,123.00,0.10
L003138,O01276,P007,5,35.00,0.10
L003139,O01277,P002,5,284.00,0.05
L003140,O01278,P013,1,271.00,0.10
L003141,O01279,P021,4,249.00,0.00
L003142,O01279,P024,5,81.00,0.05
L003143,O01280,P011,1,80.00,0.05
L003144,O01280,P023,3,68.00,0.10
L003145,O01281,P008,1,188.00,0.00
L003146,O01281,P018,2,269.00,0.00
L003147,O01282,P009,5,93.00,0.00
L003148,O01283,P012,5,134.00,0.10
L003149,O01284,P022,3,134.00,0.20
L003150,O01284,P018,2,269.00,0.05
L003151,O01284,P009,5,93.00,0.05
L003152,O01285,P001,2,122.00,0.10
L003153,O01285,P005,1,65.00,0.20
L003154,O01285,P007,4,35.00,0.10
L003155,O01286,P001,2,122.00,0.10
L003156,O01287,P013,2,271.00,0.20
L003157,O01288,P021,2,249.00,0.05
L003158,O01289,P008,5,188.00,0.10
L003159,O01289,P022,4,134.00,0.00
L003160,O01289,P020,5,189.00,0.20
L003161,O01289,P023,2,68.00,0.05
L003162,O01290,P004,3,$123.00,0.20
L003163,O01290,P012,4,134.00,10%
L003164,O01290,P003,2,199.00,0.20
L003165,O01291,P022,2,134.00,0.00
L003166,O01291,P003,5,199.00,0.00
L003167,O01292,P008,5,188.00,0.10
L003168,O01293,P022,4,134.00,0.20
L003169,O01293,P020,3,189.00,0.05
L003170,O01293,P011,4,80.00,0.20
L003171,O01293,P015,2,254.00,0.05
L003172,O01294,P007,1,35.00,0.05
L003173,O01295,P018,4,269.00,0.05
L003174,O01296,P005,1,65.00,0.05
L003175,O01296,P008,2,188.00,0.10
L003176,O01296,P006,1,196.00,0.05
L003177,O01296,P010,4,211.00,0.00
L003178,O01297,P022,5,134.00,0.00
L003179,O01298,P023,2,68.00,0.20
L003180,O01298,P012,1,134.00,0.20
L003181,O01298,P008,2,188.00,0.10
L003182,O01298,P018,4,269.00,0.10
L003183,O01299,P007,5,35.00,0.10
L003184,O01299,P022,1,134.00,0.00
L003185,O01300,P007,2,35.00,0.00
L003186,O01301,P024,2,81.00,0.00
L003187,O01302,P006,3,196.00,0.00
L003188,O01303,P010,1,211.00,0.00
L003189,O01303,P005,5,65.00,0.10
L003190,O01303,P008,5,188.00,0.20
L003191,O01303,P017,2,$300.00,0.05
L003192,O01304,P013,5,271.00,0.10
L003193,O01304,P006,2,196.00,0.00
L003194,O01304,P003,2,199.00,10%
L003195,O01304,P023,5,68.00,0.00
L003196,O01305,P023,1,68.00,0.00
L003197,O01306,P007,2,35.00,0.05
L003198,O01307,P021,4,249.00,0.20
L003199,O01308,P023,1,68.00,0.20
L003200,O01308,P009,4,93.00,0.20
L003201,O01308,P017,1,300.00,0.10
L003202,O01308,P022,5,134.00,0.20
L003203,O01309,P020,2,189.00,0.10
L003204,O01309,P018,1,269.00,0.20
L003205,O01309,P020,5,189.00,0.10
L003206,O01310,P014,2,294.00,0.00
L003207,O01310,P023,1,68.00,0.20
L003208,O01310,P013,4,271.00,0.10
L003209,O01310,P015,1,254.00,0.05
L003210,O01311,P005,2,65.00,0.20
L003211,O01311,P003,3,199.00,0.05
L003212,O01311,P015,2,254.00,0.20
L003213,O01312,P002,1,284.00,0.10
L003214,O01313,P016,1,231.00,0.20
L003215,O01314,P022,5,134.00,0.10
L003216,O01314,P021,3,249.00,0.10
L003217,O01314,P019,5,78.00,0.00
L003218,O01314,P012,4,134.00,0.20
L003219,O01315,P023,1,68.00,0.10
L003220,O01315,P011,4,$80.00,0.05
L003221,O01315,P018,5,269.00,0.00
L003222,O01315,P021,4,249.00,0.05
L003223,O01316,P022,4,134.00,0.10
L003224,O01316,P002,3,284.00,0.05
L003225,O01316,P010,5,211.00,10%
L003226,O01316,P010,5,211.00,0.20
L003227,O01317,P002,1,284.00,0.00
L003228,O01318,P001,5,122.00,0.20
L003229,O01318,P019,2,78.00,0.00
L003230,O01319,P019,4,78.00,0.10
L003231,O01319,P018,1,269.00,0.05
L003232,O01319,P022,3,134.00,0.05
L003233,O01319,P013,4,271.00,0.10
L003234,O01320,P023,2,68.00,0.05
L003235,O01320,P019,5,78.00,0.10
L003236,O01320,P014,1,294.00,0.00
L003237,O01321,P014,3,294.00,0.05
L003238,O01321,P011,5,80.00,0.05
L003239,O01321,P021,4,249.00,0.00
L003240,O01322,P008,5,188.00,0.05
L003241,O01322,P010,4,211.00,0.10
L003242,O01322,P023,4,68.00,0.10
L003243,O01323,P020,3,189.00,0.10
L003244,O01324,P006,4,196.00,0.20
L003245,O01325,P003,5,199.00,0.10
L003246,O01325,P015,1,254.00,0.10
L003247,O01326,P008,3,188.00,0.10
L003248,O01326,P016,4,231.00,0.20
L003249,O01327,P022,1,$134.00,0.20
L003250,O01327,P005,4,65.00,0.00
L003251,O01327,P021,2,249.00,0.05
L003252,O01327,P017,2,300.00,0.10
L003253,O01328,P019,5,78.00,0.05
L003254,O01328,P010,2,211.00,0.20
L003255,O01328,P001,2,122.00,0.20
L003256,O01329,P014,1,294.00,0%
L003257,O01329,P010,4,211.00,0.20
L003258,O01330,P012,4,134.00,0.00
L003259,O01330,P001,5,122.00,0.00
L003260,O01330,P018,2,269.00,0.10
L003261,O01331,P013,5,271.00,0.20
L003262,O01332,P022,5,134.00,0.05
L003263,O01333,P013,5,271.00,0.20
L003264,O01333,P020,3,189.00,0.00
L003265,O01334,P004,3,123.00,0.10
L003266,O01335,P021,1,249.00,0.10
L003267,O01336,P011,3,80.00,0.05
L003268,O01337,P017,2,300.00,0.00
L003269,O01338,P020,5,189.00,0.05
L003270,O01338,P018,4,269.00,0.05
L003271,O01339,P003,2,199.00,0.05
L003272,O01339,P006,4,196.00,0.05
L003273,O01340,P007,2,35.00,0.20
L003274,O01340,P010,4,211.00,0.00
L003275,O01340,P010,3,211.00,0.10
L003276,O01340,P014,3,294.00,0.05
L003277,O01341,P010,5,211.00,0.05
L003278,O01342,P015,2,$254.00,0.00
L003279,O01342,P014,2,294.00,0.05
L003280,O01343,P020,2,189.00,0.10
L003281,O01343,P002,3,284.00,0.10
L003282,O01343,P021,4,249.00,0.05
L003283,O01343,P021,3,249.00,0.05
L003284,O01344,P016,5,231.00,0.10
L003285,O01344,P012,4,134.00,0.00
L003286,O01344,P005,1,65.00,0.20
L003287,O01344,P003,3,199.00,0%
L003288,O01345,P023,5,68.00,0.00
L003289,O01345,P012,2,134.00,0.10
L003290,O01345,P010,3,211.00,0.05
L003291,O01346,P011,5,80.00,0.20
L003292,O01346,P001,3,122.00,0.00
L003293,O01346,P021,3,249.00,0.05
L003294,O01346,P003,5,199.00,0.05
L003295,O01347,P009,3,93.00,0.10
L003296,O01347,P007,3,35.00,0.05
L003297,O01347,P005,1,65.00,0.10
L003298,O01348,P016,1,231.00,0.20
L003299,O01348,P021,2,249.00,0.20
L003300,O01348,P011,3,80.00,0.10
L003301,O01348,P024,5,81.00,0.05
L003302,O01349,P020,5,189.00,0.10
L003303,O01349,P016,4,231.00,0.10
L003304,O01349,P018,3,269.00,0.10
L003305,O01349,P007,4,35.00,0.05
L003306,O01350,P007,5,35.00,0.10
L003307,O01351,P006,3,$196.00,0.20
L003308,O01351,P021,1,249.00,0.00
L003309,O01351,P022,3,134.00,0.00
L003310,O01352,P009,1,93.00,0.10
L003311,O01352,P001,1,122.00,0.10
L003312,O01352,P013,5,271.00,0.20
L003313,O01352,P021,4,249.00,0.05
L003314,O01353,P001,5,122.00,0.00
L003315,O01354,P001,5,122.00,0.10
L003316,O01354,P021,5,249.00,0.20
L003317,O01354,P018,4,269.00,0.05
L003318,O01354,P016,4,231.00,0%
L003319,O01355,P018,2,269.00,0.20
L003320,O01356,P009,5,93.00,0.20
L003321,O01356,P003,1,199.00,0.20
L003322,O01356,P009,3,93.00,0.05
L003323,O01357,P013,1,271.00,0.10
